,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
25883,12,9,46,129,105,0,1,0,200,0.78,0.01,0,0
37589,14,9,8,0,1,0,1,0,61,1,0,0,1
35811,12,9,43,69,119,0,0.99,0.02,241,0.95,0.01,0,0
4589,14,9,8,0,1,0,1,0,47,1,0,0,1
30497,54,9,1313,283,2,0,0.5,1,145,0.56,0.03,0,0
18090,20,5,0,0,3,1,0.33,0.67,55,0.22,0.02,1,1
24043,24,5,0,0,173,1,0.01,0.06,1,0,0.08,1,1
35660,54,9,2900,333,1,0,1,0,103,0.6,0.02,0,0
38278,12,9,42,42,3,0,1,0,235,0.92,0.01,0,0
43062,20,9,7045,0,2,0,1,0,14,1,0,0,1
14498,24,9,218,923,4,0,1,0,255,1,0,0,0
23344,49,5,0,0,259,1,0.03,0.05,7,0.03,0.05,1,1
44182,57,5,0,0,12,1,0.5,0.25,6,0.02,0.08,1,1
40706,49,9,105,146,6,0,0.17,0.33,232,0.91,0.01,0,0
33316,23,5,0,0,275,1,0.02,0.05,5,0.02,0.05,1,1
48038,14,9,8,0,1,0,1,0,49,1,0,0,1
30920,24,9,287,409,4,0,1,0,255,1,0,0,0
8523,14,9,8,0,1,0,1,0,26,1,0,0,1
7555,24,9,247,365,14,0,1,0,255,1,0,0,0
42415,18,5,0,0,31,1,0.29,0.13,51,0.25,0.02,0.99,1
17930,24,9,344,2503,8,0,1,0,255,1,0,0,0
42167,24,9,216,1154,2,0,1,0,255,1,0,0,0
33927,44,4,1,0,2,0,1,0,2,0.01,0.68,0,1
34960,18,5,0,0,31,0.94,0.29,0.13,9,0.04,0.06,1,1
49461,14,9,8,0,1,0,1,0,186,1,0,0,1
22485,54,9,1036,337,1,0,1,0,199,0.8,0.03,0,0
44567,32,5,0,0,134,1,0.04,0.06,14,0.05,0.08,1,1
39449,49,5,0,0,208,1,0.03,0.07,16,0.06,0.06,1,1
43434,20,9,383,0,2,0,1,0,13,0.6,0.4,0,0
31792,49,4,0,0,1,0,1,0,1,0,0.36,0,1
49184,54,9,1874,401,1,0,1,0,241,0.97,0.03,0,0
42610,24,9,262,14245,3,0,1,0,255,1,0,0,0
17696,44,4,1,0,2,0,1,0,2,0.01,0.72,0,1
44494,24,9,225,409,1,0,1,0,241,1,0,0,0
20640,14,9,64,0,4,0,1,0,4,0.02,0.04,0,0
41442,24,1,0,0,1,0,1,0,251,1,0,0,0
26708,12,9,35,95,1,0,1,0,79,0.87,0.03,0,0
26060,5,5,0,0,229,1,0.07,0.06,17,0.07,0.07,1,1
38087,49,5,0,0,191,1,0.01,0.06,6,0.02,0.09,1,1
34070,49,1,0,0,115,0,0.07,0.08,8,0.06,0.08,0,1
13508,49,5,0,0,103,1,0.04,0.06,15,0.48,0.19,1,1
41722,14,9,8,0,1,0,1,0,84,1,0,0,1
10114,24,9,296,275,21,0,1,0,255,1,0,0,0
37583,24,9,233,676,15,0,1,0,255,1,0,0,0
48040,60,5,0,0,79,1,0.25,0.05,60,0.24,0.02,1,1
7897,24,9,225,3261,5,0,1,0,255,1,0,0,0
2425,20,9,151,0,2,0,1,0,56,0.46,0.02,0,0
45364,24,9,221,2828,11,0.09,1,0,255,1,0,0,0
48376,6,5,0,0,100,1,0.07,0.05,7,0.03,0.05,1,1
43832,24,9,293,11243,12,0,1,0,255,1,0,0,0
2883,49,5,0,0,237,1,0.02,0.06,5,0.02,0.06,1,1
33650,59,5,0,0,114,1,0.07,0.06,2,0.01,0.06,1,1
9992,12,9,44,44,160,0,1,0,255,1,0,0,0
1038,60,3,381709090,0,1,0,1,0,2,0.03,0.12,0,1
45079,56,2,0,15,1,0,1,0,2,0.33,1,0,1
40107,49,5,0,0,286,1,0.01,0.06,14,0.05,0.08,1,1
14137,24,9,253,520,3,0,1,0,255,1,0,0,0
27788,38,1,0,0,241,0,0.07,0.07,17,0.07,0.07,0,1
25897,24,9,203,3719,2,0,1,0,255,1,0,0,0
19171,30,5,0,0,60,1,0.05,0.07,3,0.01,0.05,1,1
11703,49,5,0,0,117,1,0.04,0.06,27,0.11,0.05,1,1
7886,29,5,0,0,296,1,0.02,0.06,8,0.03,0.07,1,1
4761,24,9,252,712,34,0.09,1,0,237,1,0,0.01,0
39402,24,9,324,1187,21,0,1,0,255,1,0,0,0
31672,69,5,0,0,282,1,0.06,0.05,18,0.07,0.05,1,1
46261,24,9,223,8584,17,0,1,0,255,1,0,0,0
16609,6,5,0,0,113,1,0.07,0.07,8,0.03,0.07,1,1
19136,24,9,344,274,17,0,1,0,255,1,0,0,0
4346,24,9,223,1816,5,0,1,0,255,1,0,0,0
38669,29,1,0,0,235,0,0.07,0.07,16,0.06,0.08,0,1
39302,24,9,298,5121,32,0,1,0,255,1,0,0,0
35339,6,5,0,0,117,1,0.1,0.07,12,0.05,0.06,1,1
4372,29,1,0,0,227,0,0.05,0.07,12,0.05,0.08,0,1
12435,24,9,259,505,3,0,1,0,255,1,0,0,0
41531,24,9,216,2602,2,0,1,0,254,1,0,0,0
32116,24,9,200,626,2,0,1,0,255,1,0,0,0
13019,24,9,213,1108,4,0.25,1,0,255,1,0,0.01,0
41821,18,9,9,273,1,0,1,0,5,1,0,0,0
46795,44,9,147,105,2,0,1,0,2,0.01,0.56,0,0
31057,24,5,0,0,58,1,0.29,0.07,41,0.16,0.05,1,1
16557,15,9,1032,0,356,0,1,0,255,1,0,0,1
25894,11,1,0,0,228,0,0.01,0.07,2,0.01,0.08,0,1
18474,12,9,92,0,1,0,1,0,6,1,0,0,0
8798,12,9,46,80,164,0,1,0,227,0.89,0.01,0,0
14185,49,4,0,0,1,0,1,0,1,0,0.76,0,1
11203,24,9,302,773,11,0,1,0,255,1,0,0,0
21390,12,9,44,133,89,0,1,0,255,1,0,0,0
12546,49,5,0,0,253,1,0.09,0.05,23,0.4,0.11,0.96,1
30024,20,9,3775,0,21,0,1,0,73,0.29,0.02,0,0
18890,34,5,0,0,137,1,0.12,0.04,17,0.07,0.05,1,1
12051,24,9,195,1227,1,0,1,0,255,1,0,0,0
7291,14,9,30,0,1,0,1,0,124,1,0,0,0
32205,44,1,0,0,396,0.07,0,1,1,0,1,0.08,1
14069,20,9,960,0,2,0,1,0,60,0.47,0.08,0,0
29263,12,9,45,72,148,0,1,0,254,1,0.01,0,0
21156,24,9,334,667,3,0,1,0,255,1,0,0,0
28033,12,9,44,142,72,0,1,0,255,1,0,0,0
33051,49,1,0,0,131,0,0.15,0.06,19,0.07,0.08,0,1
14886,44,9,145,105,1,0,1,0,1,0,0.51,0,0
35516,66,5,0,0,125,1,0.11,0.06,14,0.05,0.06,1,1
42351,54,9,1036,333,1,0,1,0,133,0.5,0.05,0,0
49102,24,9,222,11223,5,0,1,0,255,1,0,0,0
38147,24,9,248,9986,10,0,1,0,255,1,0,0,0
41199,44,9,145,105,1,0,1,0,1,0,0.59,0,0
49440,16,5,0,0,114,1,0.16,0.05,18,0.07,0.05,1,1
29324,9,5,0,0,118,1,0.04,0.07,3,0.01,0.07,1,1
33628,14,9,8,0,1,0,1,0,170,1,0,0,1
29534,14,9,8,0,1,0,1,0,255,1,0,0,1
9189,14,9,18,0,1,0,1,0,20,1,0,0,1
43803,12,9,45,132,71,0,1,0,255,1,0,0,0
18616,49,9,28,0,40,0,1,0,40,0.36,0.04,0,1
34037,20,5,0,0,29,1,0.24,0.14,53,0.21,0.04,1,1
45095,19,9,1499,4152,1,0,1,0,61,0.24,0.03,0,0
545,24,9,281,1745,2,0,1,0,255,1,0,0,0
40895,24,5,0,0,1,1,1,0,255,1,0,0.05,0
9817,24,9,330,9320,6,0,1,0,255,1,0,0,0
2917,15,9,1032,0,133,0,1,0,133,0.52,0.01,0,1
25260,49,1,0,0,117,0,0.13,0.06,9,0.5,0.11,0,1
4278,24,9,367,1699,4,0,1,0,255,1,0,0,0
23376,54,9,1956,335,1,0,1,0,126,0.51,0.01,0,0
8122,5,1,0,0,244,0,0.08,0.07,20,0.08,0.07,0,1
9377,20,5,0,0,248,1,0.04,0.06,10,0.04,0.07,1,1
35289,14,9,8,0,1,0,1,0,137,1,0,0,1
2985,12,9,45,45,153,0,1,0,254,1,0.01,0,0
26130,24,9,254,2467,2,0,1,0,252,0.99,0.01,0,0
3766,20,5,0,0,31,1,0.61,0.06,46,0.49,0.05,1,1
44598,38,5,0,0,286,1,0.05,0.06,8,0.03,0.06,1,1
22061,49,5,0,0,294,1,0.03,0.05,1,0,0.07,1,1
9774,20,9,60584,0,2,0,0.5,1,36,0.11,0.03,0,0
4923,49,5,0,0,107,1,0.1,0.06,13,0.05,0.06,1,1
38350,49,5,0,0,109,1,0.03,0.06,36,0.14,0.05,1,1
32888,14,9,8,0,1,0,1,0,87,1,0,0,1
49876,20,9,11,0,2,0,1,0,42,0.12,0.09,0,0
43,44,9,146,105,4,0,0.5,0.5,2,0.01,0.66,0,0
9353,4,5,0,0,258,1,0.02,0.06,4,0.02,0.07,1,1
21996,24,9,250,2891,1,0,1,0,255,1,0,0,0
14524,24,9,184,34030,3,0,1,0,250,0.98,0.01,0,0
21748,4,5,0,0,256,1,0.04,0.05,9,0.04,0.05,1,1
39446,24,9,190,442,15,0,1,0,255,1,0,0,0
14396,31,5,0,0,109,1,0.06,0.06,14,0.05,0.07,1,1
31149,24,1,0,0,1,0,1,0,251,1,0,0,0
8808,19,9,855,2586,1,0,1,0,8,1,0,0,0
35212,24,9,341,2451,6,0,1,0,255,1,0,0,0
3366,24,1,0,0,1,0,1,0,175,0.88,0.03,0,0
8865,15,9,520,0,149,0,1,0,255,1,0,0,1
2865,24,9,249,13784,17,0,1,0,255,1,0,0,0
42810,49,9,28,0,76,0,1,0,76,0.51,0.03,0,1
47643,15,9,1032,0,511,0,1,0,83,0.36,0.01,0,1
27234,24,9,302,11161,6,0,1,0,255,1,0,0,0
2948,49,1,0,0,154,0.01,0.01,1,1,0,0.63,0,1
29842,12,9,42,42,14,0,1,0,250,0.98,0.01,0,0
14218,24,9,177,5159,7,0,1,0,239,0.94,0.01,0,0
27500,49,5,0,0,123,1,0.1,0.06,7,0.03,0.07,1,1
37964,12,9,44,131,153,0,1,0,254,1,0.01,0,0
47764,54,9,860,330,1,0,1,0,134,0.56,0.03,0.01,0
6309,24,9,250,7176,6,0,1,0,255,1,0,0,0
6749,49,5,0,0,174,1,0.02,0.05,4,0.02,0.05,1,1
20837,18,9,6,357,1,0,1,0,1,1,0,0,0
8543,24,9,238,397,18,0,1,0,255,1,0,0,0
261,54,9,749,330,1,0,1,0,129,0.74,0.11,0,0
22046,24,9,337,4874,14,0,1,0,255,1,0,0,0
41819,49,5,0,0,208,1,0.04,0.07,5,0.02,0.07,1,1
31221,54,9,11521,1384,1,0,1,0,144,0.38,0.04,0,0
20160,58,5,0,0,136,1,0.15,0.06,9,0.04,0.07,1,1
23130,49,5,0,0,50,1,0.26,0.12,13,0.05,0.07,1,1
39086,49,9,1,0,3,0,1,0,3,0.01,0.51,0,1
26635,20,9,14,0,2,0,1,0,71,0.08,0.12,0,0
17978,30,5,0,0,132,1,0.12,0.06,4,0.02,0.07,1,1
8932,44,1,0,0,490,0.07,0,1,1,0,1,0.04,1
10947,58,5,0,0,284,1,0.04,0.06,12,0.05,0.06,1,1
23763,24,1,0,0,1,0,1,0,106,1,0,0,0
2354,19,5,0,0,135,1,0.13,0.04,6,0.02,0.06,1,1
33120,24,9,334,2445,6,0,1,0,255,1,0,0,0
11234,49,5,0,0,278,1,0.04,0.06,16,0.06,0.06,1,1
3654,8,1,0,0,275,0,0.05,0.06,14,0.05,0.07,0,1
13643,49,5,0,0,11,1,0.55,0.27,6,0.02,0.1,1,1
41046,24,9,351,3045,2,0,1,0,255,1,0,0,0
1209,49,5,0,0,289,1,0.06,0.06,15,0.06,0.08,1,1
14812,63,5,0,0,103,1,0.03,0.06,5,0.02,0.07,1,1
10776,24,9,356,238,1,0,1,0,253,1,0,0,0
43103,24,9,235,2698,4,0,1,0,252,0.99,0.01,0,0
42896,24,9,214,8023,22,0,1,0,255,1,0,0,0
35075,12,9,42,42,9,0,1,0,251,0.98,0.01,0,0
20600,24,9,54540,8314,4,0,1,0,19,1,0,0,1
22853,24,9,302,2039,5,0,1,0,255,1,0,0,0
31046,20,9,334,0,1,0,1,0,22,1,0,0,1
44536,24,9,455,296,5,0,1,0,255,1,0,0,0
22022,24,9,228,397,19,0,1,0,255,1,0,0,0
5828,12,9,44,78,135,0,1,0,223,0.87,0.01,0,0
3488,49,5,0,0,289,1,0.09,0.05,25,0.1,0.07,1,1
23326,19,9,1242,2451,1,0,1,0,99,0.39,0.02,0,1
1176,12,9,45,45,48,0,1,0,255,1,0,0,0
45316,20,9,383,0,2,0,1,0,9,0.08,0.12,0,0
12725,49,5,0,0,245,1,0.08,0.05,19,0.07,0.06,1,1
45037,54,9,1651,330,1,0,1,0,174,1,0,0,0
33726,54,9,1111,391,1,0,1,0,36,0.14,0.06,0,0
41254,24,9,190,473,1,0,1,0,255,1,0,0,0
8328,49,9,105,145,4,0,0.25,0.5,220,0.86,0.01,0,0
19071,24,9,331,1047,21,0,1,0,255,1,0,0,0
25716,54,9,125,240,2,0,0.5,1,81,0.24,0.69,0,0
35181,37,5,0,0,245,1,0.02,0.07,4,0.02,0.08,1,1
31393,20,5,0,0,274,1,0.04,0.06,10,0.04,0.08,1,1
25919,54,9,1421,328,1,0,1,0,136,0.53,0.03,0.01,0
19079,20,9,12286,0,1,0,1,0,55,0.35,0.02,0,0
34164,37,1,0,0,167,0,0.01,0.07,2,0.01,0.08,0,1
13509,24,9,350,13336,12,0,1,0,255,1,0,0,0
17438,63,5,0,0,259,1,0.05,0.07,14,0.05,0.07,1,1
4864,12,9,45,45,137,0,1,0,255,1,0,0,0
4314,24,9,312,2607,6,0,1,0,255,1,0,0,0
20892,36,5,0,0,298,1,0.08,0.05,25,0.1,0.05,1,1
32981,49,5,0,0,129,1,0.06,0.06,12,0.05,0.08,1,1
28939,12,9,55,41,3,0,1,0,250,0.98,0.01,0,0
39351,19,2,0,0,274,0,0.04,0.06,10,0.04,0.07,0,1
18836,20,9,965,0,1,0,1,0,109,0.32,0.14,0,0
5801,12,9,33,0,1,0,1,0,8,0.06,0.05,0,0
29705,19,9,239,772,1,0,1,0,48,0.19,0.02,0,0
26530,24,9,158,2500,15,0,1,0,229,1,0,0,0
18900,18,5,0,0,136,1,0.1,0.05,3,0.01,0.05,1,1
344,5,5,0,0,211,1,0.08,0.07,12,0.05,0.08,1,1
24275,24,9,295,3350,18,0,1,0,255,1,0,0,0
10449,15,9,30,0,2,0,1,0,159,1,0,0,0
33358,32,5,0,0,126,1,0.03,0.07,3,0.01,0.07,1,1
44409,12,9,44,73,136,0,1,0,255,1,0,0,0
35408,19,9,1197,2449,1,0,1,0,124,0.49,0.02,0,1
4578,20,9,1339,0,2,0,1,0,34,0.17,0.06,0,0
36814,24,9,239,362,35,0,1,0,255,1,0,0,0
12694,24,9,307,288,10,0,1,0,255,1,0,0,0
40307,24,9,215,4086,7,0,1,0,255,1,0,0,0
42735,49,5,0,0,93,1,0.08,0.06,2,0.01,0.06,1,1
11980,24,9,231,4542,8,0,1,0,255,1,0,0,0
14803,24,9,326,5202,6,0,1,0,255,1,0,0,0
28173,24,9,327,930,6,0,1,0,255,1,0,0,0
9400,49,1,0,0,158,0,0.05,0.08,8,0.03,0.08,0,1
21238,49,5,0,0,213,1,0.08,0.07,12,0.05,0.06,1,1
41693,44,1,0,0,511,0.12,0,1,1,0,1,0.15,1
37896,24,9,222,2342,2,0,1,0,255,1,0,0,0
45656,57,5,0,0,52,1,0.21,0.12,11,0.04,0.08,1,1
36368,24,9,314,343,11,0,1,0,255,1,0,0,0
7617,49,5,0,0,111,1,0.09,0.06,3,0.01,0.06,1,1
29399,49,4,1,0,2,0,1,0,2,0.01,0.74,0,1
10364,49,9,105,147,1,0,1,0,95,0.99,0.02,0,0
36899,49,5,0,0,60,1,0.33,0.05,20,0.08,0.07,1,1
45807,15,9,1032,0,510,0,1,0,87,0.34,0.11,0,1
48649,49,5,0,0,105,1,0.13,0.06,10,0.04,0.06,1,1
11949,12,9,46,140,79,0,1,0,254,1,0.01,0,0
23980,20,9,13239,0,2,0,1,0,71,0.78,0.17,0,0
16801,24,1,0,0,1,0,1,0,255,1,0,0,0
27587,24,1,0,0,1,0,1,0,255,1,0,0,0
39607,6,5,0,0,125,1,0.03,0.07,4,0.02,0.08,1,1
23007,24,1,0,0,1,0,1,0,255,1,0,0,0
46121,68,5,0,0,77,1,0.12,0.08,2,0.01,0.06,1,1
34463,33,5,0,0,255,1,0.09,0.05,24,0.09,0.05,1,1
44491,24,9,314,740,18,0,1,0,255,1,0,0,0
34654,20,9,4316,0,1,0,1,0,48,0.07,0.07,0,0
48684,12,9,45,131,155,0,1,0,255,1,0,0,0
8996,60,5,0,0,215,1,0.09,0.06,19,0.07,0.08,1,1
14874,20,9,12286,0,3,0,1,0,54,1,0,0,0
20379,54,9,1133,336,1,0,1,0,144,0.67,0.04,0,0
8231,35,1,0,0,1,0,1,0,1,0.03,1,0,1
29066,19,9,921,2720,1,0,1,0,24,0.22,0.04,0,0
33622,24,9,163,12739,2,0,1,0,255,1,0,0,0
21306,65,9,181,0,5,0,0.6,0.4,77,0.3,0.01,0,0
7721,5,5,0,0,273,1,0.05,0.06,14,0.05,0.07,1,1
23765,12,9,43,76,130,0,1,0,201,0.79,0.01,0,0
48361,49,1,0,0,121,0,0.12,0.07,14,0.1,0.08,0,1
49658,49,5,0,0,295,1,0.05,0.06,19,0.07,0.09,1,1
28474,14,9,8,0,1,0,1,0,106,1,0,0,1
27154,15,9,1032,0,510,0,1,0,193,0.76,0.02,0,1
21699,24,9,340,1529,14,0,1,0,255,1,0,0,0
4760,24,1,0,0,19,0,1,0,183,1,0,0.01,0
15349,49,9,105,0,2,0,1,0,172,0.81,0.01,0,0
44507,20,9,7233,0,11,0,1,0,100,0.37,0.03,0,0
9739,9,5,0,0,234,1,0.02,0.06,5,0.02,0.06,1,1
4309,24,1,0,0,1,0,1,0,195,1,0,0,0
3717,20,9,9,0,2,0,1,0,91,0.37,0.07,0,0
11037,24,5,0,0,9,1,1,0,9,0.82,0.18,0.82,1
20052,49,5,0,0,298,1,0.04,0.06,6,0.02,0.06,1,1
20038,24,9,294,2781,23,0,1,0,255,1,0,0,0
32196,24,9,174,18123,6,0,1,0,255,1,0,0.01,0
21855,24,9,342,888,12,0,1,0,255,1,0,0,0
6677,54,9,12910,1372,1,0,1,0,146,0.7,0.05,0,0
36321,24,9,169,1882,4,0,1,0,255,1,0,0,0
30568,49,5,0,0,73,1,0.21,0.05,4,0.02,0.06,1,1
44195,13,5,0,0,1,1,1,0,1,0,0.07,1,1
45489,49,5,0,0,144,1,0.01,0.06,6,0.02,0.07,1,1
28855,14,9,8,0,1,0,1,0,12,1,0,0,1
22268,54,9,2066,386,1,0,1,0,94,0.37,0.05,0.24,0
17491,36,5,0,0,207,1,0.06,0.07,13,0.05,0.07,1,1
27541,14,9,8,0,1,0,1,0,7,1,0,0,1
5520,49,5,0,0,136,1,0.04,0.06,12,0.05,0.08,1,1
24804,54,9,1481,330,1,0,1,0,185,0.76,0.12,0,0
43490,54,9,2588,327,1,0,1,0,2,0.67,0.67,0,0
20018,49,1,0,0,123,0,0.03,0.07,4,0.02,0.08,0,1
20560,49,1,0,0,138,0,0.09,0.07,13,0.05,0.08,0,1
36730,60,9,1587,6707,1,0,1,0,1,1,0,0,1
20153,12,9,46,131,118,0,1,0,254,1,0.01,0,0
7454,24,9,284,733,12,0,1,0,255,1,0,0,0
38216,24,9,255,3314,18,0,1,0,255,1,0,0,0
1663,49,5,0,0,192,1,0.05,0.06,9,0.24,0.16,0.63,1
47069,4,5,0,0,256,1,0.01,0.05,19,0.07,0.07,1,1
21515,34,5,0,0,110,1,0.09,0.07,13,0.05,0.06,1,1
19439,24,6,250,42340,1,1,1,0,237,1,0,0.01,0
42788,67,1,0,0,255,0,0.05,0.07,12,0.05,0.07,0,1
21770,24,2,0,0,1,0,1,0,237,0.93,0.01,0,0
13435,31,5,0,0,127,1,0.16,0.06,20,0.08,0.07,1,1
25431,24,9,229,356,21,0,1,0,255,1,0,0,0
45110,24,9,171,6878,1,0,1,0,255,1,0,0,0
36482,63,2,0,0,206,0,0.01,0.07,3,0.01,0.08,0,1
29882,9,5,0,0,294,1,0.08,0.05,24,0.09,0.05,1,1
39834,63,5,0,0,260,1,0.02,0.07,6,0.02,0.09,1,1
41260,49,1,0,0,210,0,0.03,0.07,9,0.04,0.07,0,1
34163,23,5,0,0,280,1,0.06,0.06,17,0.07,0.09,1,1
802,44,9,6601,0,21,0.05,0.05,0.38,1,0.01,0.06,0.01,0
17321,60,9,122,1488,1,0,1,0,20,0.23,0.04,0,0
18499,49,5,0,0,40,1,0.1,0.12,4,0.02,0.08,1,1
17793,24,9,54540,8314,2,0,1,0,255,1,0,0.01,1
41899,49,5,0,0,10,1,0.5,0.3,10,0.04,0.09,1,1
10648,24,9,323,1056,6,0,1,0,255,1,0,0,0
2635,24,9,207,626,16,0,1,0,255,1,0,0,0
43342,20,9,334,0,2,0,1,0,40,1,0,0,1
26981,24,9,307,4544,6,0,1,0,255,1,0,0,0
34437,1,6,873728,299236,1,1,1,0,2,0.18,0.45,0.09,0
26355,4,9,10,39,3,0,0.33,0.67,7,0.05,0.1,0,0
2698,63,5,0,0,273,1,0.08,0.05,22,0.09,0.05,1,1
31720,54,9,2671,385,1,0,1,0,63,0.25,0.02,0.53,0
41577,49,5,0,0,169,1,0.02,0.07,18,0.07,0.08,1,1
14230,24,9,305,1171,18,0,1,0,255,1,0,0,0
34656,14,9,8,0,1,0,1,0,160,1,0,0,1
14263,49,5,0,0,281,1,0.07,0.06,15,0.06,0.07,1,1
35970,49,5,0,0,129,1,0.11,0.06,2,0.01,0.08,1,1
35798,24,5,0,0,2,0.5,1,0,255,1,0,0.12,0
28043,54,9,1307,331,1,0,1,0,120,0.61,0.08,0,0
20228,12,9,43,71,201,0,1,0.01,253,0.99,0.01,0,0
31278,54,5,0,0,95,1,0.18,0.05,1,0,0.05,1,1
23370,49,9,28,0,167,0.6,0.4,0.04,67,0.26,0.74,0.09,1
2529,20,5,0,0,137,1,0.01,0.06,1,0,0.06,1,1
32777,57,5,0,0,143,1,0.13,0.04,18,0.07,0.05,1,1
42785,24,9,329,381,28,0,1,0,255,1,0,0,0
14327,49,1,0,0,7,0,0.14,1,1,0,0.07,0,1
42190,24,9,54540,8314,2,0,1,0,213,1,0,0,1
33978,24,9,245,463,16,0,1,0,255,1,0,0,0
10202,24,9,211,598,1,0,1,0,255,1,0,0,0
32603,54,9,977,370,1,0,1,0,155,0.79,0.03,0,0
28603,40,5,0,0,287,1,0.03,0.06,9,0.04,0.07,1,1
36108,24,9,225,17888,4,0,1,0,13,1,0,0,0
41245,24,9,276,13283,28,0,1,0,255,1,0,0,0
41191,24,9,206,2358,5,0,1,0,255,1,0,0,0
40707,24,9,311,11417,3,0,1,0,255,1,0,0,0
19266,15,9,1032,0,511,0,1,0,56,0.22,0.02,0.02,1
2705,35,5,0,0,215,1,0.09,0.06,19,0.07,0.06,1,1
5200,31,5,0,0,91,1,0.04,0.09,4,0.02,0.07,1,1
20390,54,9,2362,374,7,0,0.14,0.29,244,0.98,0.02,0,0
30087,49,5,0,0,264,1,0.05,0.06,13,0.05,0.07,1,1
13797,54,9,1189,390,1,0,1,0,95,0.37,0.25,0.25,0
27279,65,9,78,0,13,0,0.38,0.15,15,0.06,0.01,0,0
13922,49,5,0,0,113,1,0.13,0.05,8,0.03,0.06,1,1
17516,12,9,46,129,79,0,1,0,255,1,0,0,0
44191,49,5,0,0,225,1,0.04,0.07,7,0.03,0.06,1,1
10840,14,9,8,0,1,0,1,0,170,1,0,0,1
15506,15,9,520,0,116,0,1,0,255,1,0,0,1
25331,24,9,238,789,9,0,1,0,255,1,0,0,0
36873,49,1,0,0,132,0,0.11,0.07,15,0.06,0.08,0,1
3320,49,5,0,0,180,1,0.09,0.06,15,0.06,0.08,1,1
25015,24,9,202,10762,43,0,1,0,255,1,0,0,0
26805,24,9,223,2633,37,0,1,0,255,1,0,0.01,0
23316,67,5,0,0,10,1,0.3,0.5,3,0.01,0.08,1,1
11332,49,5,0,0,236,1,0.08,0.06,17,0.07,0.08,1,1
49725,12,9,44,44,225,0,1,0.01,254,1,0.01,0,0
14044,15,9,520,0,226,0,1,0,255,1,0,0,1
32532,24,9,310,1421,18,0,1,0,255,1,0,0,0
15013,24,5,0,0,172,1,0.04,0.06,7,0.03,0.05,1,1
11346,24,9,262,3865,6,0,1,0,255,1,0,0,0
32389,12,9,44,78,195,0,1,0,206,0.81,0.01,0,0
49350,60,9,76,886,1,0,1,0,14,0.21,0.05,0.03,0
9966,24,9,231,2578,22,0,1,0,255,1,0,0,0
46442,66,5,0,0,142,1,0.11,0.06,16,0.06,0.06,1,1
11687,24,9,190,3586,4,0,1,0,255,1,0,0,0
9102,12,9,42,42,4,0,1,0,240,0.94,0.01,0,0
21332,59,5,0,0,268,1,0.07,0.05,19,0.07,0.05,1,1
18318,24,9,308,12542,10,0,1,0,255,1,0,0,0
43309,54,9,693,330,1,0,1,0,147,0.58,0.02,0,0
27694,24,9,241,1425,5,0,1,0,255,1,0,0,0
10026,24,9,413,6825,4,0,1,0,245,1,0,0,0
13142,7,5,0,0,213,1,0.02,0.07,4,0.02,0.09,1,1
48309,24,9,310,3222,2,0,1,0,6,0.33,0.17,0.39,0
40188,18,5,0,0,62,1,0.24,0.06,64,0.25,0.02,1,1
27621,24,9,249,171,1,0,1,0,255,1,0,0,0
31034,24,9,260,7431,1,0,1,0,245,0.96,0.01,0,0
32998,44,9,147,105,5,0,0.2,0.6,1,0,0.55,0,0
7280,49,5,0,0,157,1,0.03,0.05,4,0.02,0.05,1,1
33301,16,1,0,0,99,0,0.19,0.06,19,0.07,0.06,0,1
43403,24,9,227,1452,7,0,1,0,255,1,0,0,0
40055,24,9,236,20810,23,0,1,0,255,1,0,0,0
47003,12,9,44,138,1,0,1,0,245,0.96,0.01,0,0
22909,24,9,280,24293,1,0,1,0,255,1,0,0,0
49091,24,9,251,5197,2,0,1,0,255,1,0,0,0
1632,49,9,105,146,4,0,0.25,0.5,234,0.92,0.01,0,0
21887,49,5,0,0,212,1,0.08,0.07,19,0.07,0.07,1,1
37951,20,5,0,0,187,1,0.01,0.06,2,0.01,0.07,1,1
49697,24,9,219,622,9,0,1,0,255,1,0,0,0
38475,60,6,93,2832,1,1,1,0,25,0.18,0.51,0.06,0
28117,19,5,0,0,252,1,0.04,0.06,11,0.04,0.07,1,1
21510,49,5,0,0,265,1,0.06,0.06,20,0.08,0.07,1,1
24878,49,5,0,0,252,1,0.05,0.07,14,0.05,0.07,1,1
16058,24,9,225,18273,2,0,1,0,255,1,0,0,0
12264,12,9,40,40,3,0,1,0,255,1,0,0,0
30738,42,5,0,0,125,1,0.08,0.08,7,0.03,0.08,1,1
45647,43,9,48,48,2,0,0.5,1,132,0.52,0.01,0,0
39222,24,9,54540,8314,3,0,1,0,95,1,0,0,1
16756,12,9,44,76,137,0,1,0,254,1,0.01,0,0
29203,18,9,7,0,1,0,1,0,6,0.08,0.12,0,0
21625,14,9,8,0,1,0,1,0,119,1,0,0,1
13274,49,5,0,0,294,1,0.07,0.06,10,0.04,0.07,1,1
39811,20,9,175337,0,1,0,1,0,11,0.23,0.13,0,0
41890,33,5,0,0,277,1,0.03,0.06,9,0.04,0.07,1,1
40541,60,9,102,998,1,0,1,0,3,0.01,0.06,0,0
8374,41,5,0,0,138,1,0.12,0.07,16,0.06,0.07,1,1
