,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
45427,49,1,0,0,253,0.0,0.08,0.07,19,0.07,0.08,0.0,1
45428,24,1,0,0,511,0.0,0.0,0.0,64,0.74,0.02,0.0,0
45429,24,9,316,327,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45430,54,9,12620,1361,1,0.0,1.0,0.0,163,0.55,0.06,0.01,0
45431,24,9,243,4975,4,0.0,1.0,0.0,153,1.0,0.0,0.0,0
45432,49,5,0,0,104,1.0,0.11,0.06,36,0.14,0.05,1.0,1
45433,20,9,245,0,2,0.0,1.0,0.0,2,0.01,0.52,0.0,0
45434,12,9,46,46,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45435,28,5,0,0,291,1.0,0.07,0.05,8,0.03,0.09,1.0,1
45436,14,9,8,0,1,0.0,1.0,0.0,49,1.0,0.0,0.0,1
45437,12,9,44,133,38,0.0,1.0,0.0,144,0.74,0.01,0.0,0
45438,36,1,0,0,238,0.0,0.05,0.07,12,0.05,0.08,0.0,1
45439,24,9,215,11161,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45440,49,1,0,0,155,0.0,0.05,0.07,7,0.03,0.08,0.0,1
45441,24,9,290,3084,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45442,54,9,1068,420,1,0.0,1.0,0.0,245,0.95,0.09,0.0,0
45443,49,9,105,147,1,0.0,1.0,0.0,107,0.99,0.02,0.0,0
45444,54,9,1110,362,1,0.0,1.0,0.0,173,0.97,0.03,0.0,0
45445,24,9,276,365,27,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45446,24,9,204,3433,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45447,30,5,0,0,102,1.0,0.13,0.07,7,0.03,0.07,1.0,1
45448,12,9,45,133,225,0.0,1.0,0.0,244,0.96,0.01,0.0,0
45449,24,9,225,9722,22,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45450,12,9,42,84,204,0.0,1.0,0.0,232,0.91,0.01,0.0,0
45451,12,9,45,97,270,0.0,1.0,0.0,222,0.87,0.01,0.0,0
45452,12,9,45,126,17,0.0,1.0,0.0,254,1.0,0.01,0.0,0
45453,44,9,146,105,1,0.0,1.0,0.0,1,0.0,0.86,0.0,0
45454,49,5,0,0,65,1.0,0.11,0.06,17,0.07,0.06,1.0,1
45455,24,9,317,2313,23,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45456,12,9,112,46,3,0.0,1.0,0.0,82,0.77,0.02,0.0,0
45457,49,5,0,0,121,1.0,0.06,0.07,6,0.02,0.08,1.0,1
45458,24,9,321,962,19,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45459,24,9,246,5314,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45460,58,5,0,0,196,1.0,0.01,0.06,1,0.0,0.06,1.0,1
45461,10,5,0,0,243,1.0,0.01,0.07,2,0.01,0.07,1.0,1
45462,20,9,11842,0,1,0.0,1.0,0.0,4,0.12,0.06,0.0,0
45463,55,5,0,0,284,1.0,0.05,0.06,13,0.05,0.06,1.0,1
45464,24,9,217,1239,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45465,5,5,0,0,277,1.0,0.04,0.05,12,0.05,0.07,1.0,1
45466,49,5,0,0,203,1.0,0.04,0.06,17,0.07,0.05,1.0,1
45467,12,9,44,126,69,0.0,1.0,0.0,254,1.0,0.01,0.0,0
45468,58,5,0,0,164,1.0,0.09,0.06,14,0.05,0.06,1.0,1
45469,24,9,194,1423,1,0.0,1.0,0.0,121,1.0,0.0,0.0,0
45470,24,9,321,12271,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45471,12,9,45,135,72,0.0,1.0,0.0,158,0.77,0.01,0.0,0
45472,24,9,204,13614,2,0.0,1.0,0.0,170,1.0,0.0,0.0,0
45473,24,9,254,396,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45474,20,9,8325,0,15,0.0,1.0,0.0,100,0.43,0.02,0.0,0
45475,60,9,74,20598,1,0.0,1.0,0.0,2,0.01,0.88,0.87,0
45476,54,9,2077,334,1,0.0,1.0,0.0,203,1.0,0.0,0.0,0
45477,9,5,0,0,209,1.0,0.01,0.08,3,0.01,0.08,1.0,1
45478,49,9,105,145,2,0.0,1.0,0.0,244,0.96,0.01,0.0,0
45479,26,5,0,0,113,1.0,0.13,0.05,8,0.03,0.06,1.0,1
45480,49,1,0,0,175,0.0,0.05,0.07,8,0.03,0.07,0.0,1
45481,13,5,0,0,292,1.0,0.01,0.05,2,0.01,0.05,1.0,1
45482,34,5,0,0,118,1.0,0.03,0.08,18,0.07,0.07,1.0,1
45483,54,9,1713,396,1,0.0,1.0,0.0,65,0.13,0.36,0.0,0
45484,49,5,0,0,215,1.0,0.0,0.05,1,0.01,0.08,0.91,1
45485,24,9,316,4056,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45486,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45487,24,9,248,22780,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45488,54,9,1022,336,1,0.0,1.0,0.0,198,0.86,0.03,0.0,0
45489,49,5,0,0,144,1.0,0.01,0.06,6,0.02,0.07,1.0,1
45490,63,2,0,0,203,0.0,0.0,0.07,1,0.0,0.07,0.0,1
45491,24,9,216,1021,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45492,49,5,0,0,134,0.99,0.02,0.07,3,0.01,0.07,1.0,1
45493,49,9,207,0,2,0.0,1.0,0.0,158,0.83,0.01,0.0,1
45494,24,9,282,531,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45495,11,5,0,0,271,1.0,0.02,0.06,6,0.02,0.07,1.0,1
45496,24,9,214,310,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45497,24,9,211,760,12,0.25,1.0,0.0,255,1.0,0.0,0.07,0
45498,60,5,0,0,105,1.0,0.05,0.07,13,0.05,0.06,1.0,1
45499,15,9,1032,0,190,0.0,1.0,0.0,190,0.75,0.01,0.0,1
45500,49,9,28,0,121,0.83,0.17,0.06,21,0.08,0.92,0.09,1
45501,24,9,261,590,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45502,49,5,0,0,135,1.0,0.07,0.06,2,0.01,0.07,1.0,1
45503,49,5,0,0,239,1.0,0.08,0.06,2,0.01,0.07,1.0,1
45504,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
45505,49,5,0,0,250,1.0,0.06,0.05,15,0.06,0.06,1.0,1
45506,49,10,0,0,1,1.0,1.0,0.0,1,0.01,0.9,0.92,1
45507,24,9,167,4528,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45508,17,5,0,0,18,1.0,0.22,0.17,18,0.07,0.07,1.0,1
45509,20,5,0,0,273,1.0,0.03,0.06,14,0.05,0.09,1.0,1
45510,49,5,0,0,32,1.0,0.06,0.12,2,0.01,0.07,1.0,1
45511,12,9,36,0,7,0.0,1.0,0.0,120,1.0,0.0,0.0,0
45512,24,9,271,2422,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45513,49,1,0,0,26,0.0,0.27,0.12,27,0.11,0.05,0.0,1
45514,23,1,0,0,154,0.0,0.08,0.08,12,0.05,0.07,0.0,1
45515,54,9,1355,392,2,0.5,0.5,1.0,91,0.53,0.03,0.02,0
45516,24,9,341,1013,34,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45517,21,5,0,0,285,1.0,0.08,0.05,23,0.09,0.05,1.0,1
45518,24,9,238,1112,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45519,49,1,0,0,176,0.0,0.07,0.06,13,0.05,0.06,0.0,1
45520,54,9,1286,336,1,0.0,1.0,0.0,186,0.66,0.02,0.0,0
45521,24,9,292,3720,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45522,24,9,215,844,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45523,66,5,0,0,138,1.0,0.06,0.07,3,0.01,0.07,1.0,1
45524,24,9,227,277,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45525,44,9,146,105,1,0.0,1.0,0.0,1,0.0,0.71,0.0,0
45526,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.74,0.0,1
45527,28,5,0,0,276,1.0,0.05,0.06,16,0.06,0.07,1.0,1
45528,20,9,334,0,1,0.0,1.0,0.0,9,1.0,0.0,0.0,1
45529,16,5,0,0,141,1.0,0.06,0.06,8,0.03,0.06,1.0,1
45530,12,9,43,69,254,0.0,1.0,0.0,254,1.0,0.01,0.0,0
45531,8,4,0,0,1,0.0,1.0,0.0,1,0.01,0.46,0.0,1
45532,63,5,0,0,199,1.0,0.01,0.06,1,0.0,0.06,1.0,1
45533,24,9,242,1286,21,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45534,49,9,1,0,24,0.0,0.08,0.33,2,0.01,0.23,0.0,1
45535,24,9,320,1683,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45536,14,9,18,0,1,0.0,1.0,0.0,243,1.0,0.0,0.0,1
45537,49,5,0,0,186,1.0,0.02,0.07,4,0.02,0.06,1.0,1
45538,5,5,0,0,127,1.0,0.09,0.07,12,0.05,0.07,1.0,1
45539,24,9,234,2552,23,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45540,20,9,4763,0,9,0.0,1.0,0.0,53,0.21,0.03,0.0,0
45541,26,5,0,0,136,1.0,0.13,0.05,3,0.01,0.07,1.0,1
45542,14,9,18,0,1,0.0,1.0,0.0,245,0.17,0.17,0.0,1
45543,20,9,276,0,1,0.0,1.0,0.0,77,0.28,0.16,0.0,0
45544,24,9,296,702,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45545,24,9,341,1221,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45546,49,9,28,0,39,0.0,1.0,0.0,39,0.35,0.04,0.0,1
45547,49,9,1,0,5,0.0,0.4,0.4,2,0.01,0.98,0.03,1
45548,49,5,0,0,11,1.0,0.73,0.18,8,0.03,0.07,1.0,1
45549,41,5,0,0,107,1.0,0.11,0.07,31,0.12,0.06,1.0,1
45550,24,9,220,1249,4,0.0,1.0,0.0,255,1.0,0.0,0.02,0
45551,18,5,0,0,246,1.0,0.06,0.06,14,0.05,0.07,1.0,1
45552,49,5,0,0,110,1.0,0.08,0.06,12,0.08,0.1,1.0,1
45553,24,9,297,2531,9,0.0,1.0,0.0,67,1.0,0.0,0.0,0
45554,8,5,0,0,274,1.0,0.07,0.05,2,0.01,0.08,1.0,1
45555,10,5,0,0,196,1.0,0.07,0.07,13,0.05,0.08,1.0,1
45556,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45557,24,9,327,274,4,0.0,1.0,0.0,216,0.85,0.02,0.0,0
45558,24,9,336,331,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45559,66,5,0,0,143,1.0,0.12,0.06,17,0.07,0.07,1.0,1
45560,23,1,0,0,273,0.0,0.07,0.05,19,0.07,0.07,0.0,1
45561,24,9,323,2439,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45562,20,9,334,0,1,0.0,1.0,0.0,24,1.0,0.0,0.0,1
45563,54,9,893,332,1,0.0,1.0,0.0,188,0.69,0.03,0.0,0
45564,54,9,1060,331,1,0.0,1.0,0.0,199,1.0,0.0,0.0,0
45565,12,9,31,91,1,0.0,1.0,0.0,206,0.94,0.01,0.0,0
45566,49,5,0,0,139,1.0,0.04,0.06,10,0.04,0.08,1.0,1
45567,2,5,0,0,260,1.0,0.0,0.06,1,0.0,0.06,1.0,1
45568,49,5,0,0,202,1.0,0.02,0.06,9,0.04,0.08,1.0,1
45569,58,5,0,0,255,1.0,0.01,0.06,18,0.07,0.07,1.0,1
45570,24,9,207,315,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45571,6,5,0,0,127,1.0,0.03,0.06,14,0.05,0.06,1.0,1
45572,24,9,208,1053,27,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45573,49,5,0,0,278,1.0,0.05,0.05,15,0.06,0.07,1.0,1
45574,37,5,0,0,265,1.0,0.08,0.06,20,0.08,0.08,1.0,1
45575,1,9,18828976,33116,1,0.0,1.0,0.0,24,0.65,0.08,0.03,0
45576,49,5,0,0,270,1.0,0.06,0.07,15,0.06,0.09,1.0,1
45577,2,5,0,0,265,1.0,0.07,0.05,19,0.07,0.05,1.0,1
45578,41,5,0,0,124,1.0,0.01,0.06,1,0.0,0.05,1.0,1
45579,49,5,0,0,103,1.0,0.16,0.05,16,0.06,0.04,1.0,1
45580,12,9,45,74,222,0.0,1.0,0.01,242,0.95,0.02,0.0,0
45581,66,5,0,0,141,1.0,0.12,0.06,17,0.07,0.06,1.0,1
45582,12,9,46,132,206,0.0,1.0,0.01,62,0.65,0.02,0.0,0
45583,20,9,11,0,2,0.0,1.0,0.0,26,0.1,0.05,0.53,0
45584,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.6,0.0,1
45585,13,2,0,0,256,0.0,0.02,0.07,4,0.02,0.08,0.0,1
45586,20,9,0,2890,1,0.0,1.0,0.0,86,0.19,0.1,0.02,0
45587,49,5,0,0,253,1.0,0.06,0.06,7,0.03,0.07,1.0,1
45588,24,9,345,301,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45589,24,9,232,3303,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45590,68,5,0,0,266,1.0,0.06,0.05,15,0.06,0.05,1.0,1
45591,49,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
45592,24,9,234,3609,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45593,49,5,0,0,280,1.0,0.06,0.06,16,0.06,0.06,1.0,1
45594,49,5,0,0,73,1.0,0.25,0.05,18,0.07,0.05,1.0,1
45595,66,5,0,0,112,1.0,0.11,0.06,17,0.07,0.05,1.0,1
45596,49,5,0,0,213,1.0,0.09,0.05,9,0.04,0.08,1.0,1
45597,24,9,215,1728,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45598,10,5,0,0,210,1.0,0.1,0.06,19,0.07,0.07,1.0,1
45599,24,9,257,349,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45600,54,9,877,282,1,0.0,1.0,0.0,39,0.51,0.07,0.0,0
45601,54,9,1155,339,2,0.0,0.5,1.0,104,0.35,0.12,0.02,0
45602,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45603,54,9,1730,332,1,0.0,1.0,0.0,186,0.82,0.02,0.0,0
45604,20,9,7280,0,12,0.0,1.0,0.0,31,0.19,0.06,0.0,0
45605,49,1,0,0,297,0.0,0.03,0.06,9,0.04,0.08,0.0,1
45606,24,1,0,0,1,0.0,1.0,0.0,249,1.0,0.0,0.0,0
45607,18,9,8,225,1,0.0,1.0,0.0,5,0.03,0.07,0.0,0
45608,24,9,205,934,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45609,24,9,317,4613,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45610,49,9,28,0,83,0.0,1.0,0.0,83,0.33,0.01,0.0,1
45611,54,9,623,328,1,0.0,1.0,0.0,73,0.82,0.04,0.0,0
45612,14,9,8,0,1,0.0,1.0,0.0,202,1.0,0.0,0.0,1
45613,14,9,8,0,1,0.0,1.0,0.0,159,1.0,0.0,0.0,1
45614,60,5,0,0,16,1.0,1.0,0.0,78,0.57,0.01,0.99,1
45615,24,9,149,2314,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45616,14,9,8,0,1,0.0,1.0,0.0,181,1.0,0.0,0.0,1
45617,12,9,46,75,143,0.0,0.99,0.01,246,0.96,0.01,0.0,0
45618,24,9,249,608,25,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45619,12,9,31,91,1,0.0,1.0,0.0,217,0.94,0.01,0.0,0
45620,36,1,0,0,67,0.01,0.01,1.0,1,0.0,0.29,0.0,1
45621,24,9,238,3227,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45622,20,9,259,0,2,0.0,1.0,0.0,78,1.0,0.0,0.0,0
45623,49,5,0,0,140,1.0,0.07,0.06,7,0.03,0.08,1.0,1
45624,24,9,330,772,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45625,24,9,315,255,27,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45626,9,5,0,0,238,1.0,0.02,0.07,5,0.02,0.07,1.0,1
45627,24,9,315,2456,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45628,54,9,914,331,1,0.0,1.0,0.0,42,0.49,0.06,0.01,0
45629,24,9,217,2861,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45630,12,9,43,128,306,0.0,1.0,0.01,251,0.98,0.01,0.0,0
45631,49,1,0,0,510,0.08,0.0,1.0,1,0.0,1.0,0.13,1
45632,15,9,1480,0,1,0.0,1.0,0.0,7,1.0,0.0,0.0,1
45633,20,9,383,0,3,0.0,0.67,0.67,70,0.17,0.22,0.0,0
45634,34,5,0,0,131,1.0,0.15,0.05,20,0.08,0.05,1.0,1
45635,66,5,0,0,148,1.0,0.13,0.05,19,0.07,0.06,1.0,1
45636,24,7,164,0,1,1.0,1.0,0.0,255,1.0,0.0,0.08,0
45637,13,5,0,0,210,1.0,0.06,0.06,11,0.04,0.07,1.0,1
45638,6,5,0,0,110,1.0,0.04,0.06,4,0.02,0.07,1.0,1
45639,23,5,0,0,276,1.0,0.04,0.06,10,0.04,0.07,1.0,1
45640,49,5,0,0,88,1.0,0.08,0.07,7,0.03,0.06,1.0,1
45641,54,9,898,328,1,0.0,1.0,0.0,175,0.69,0.12,0.02,0
45642,49,5,0,0,72,1.0,0.03,0.07,16,0.06,0.05,1.0,1
45643,24,9,220,1685,18,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45644,24,9,331,2662,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45645,54,9,1946,326,1,0.0,1.0,0.0,145,0.56,0.03,0.0,0
45646,24,9,220,3885,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45647,43,9,48,48,2,0.0,0.5,1.0,132,0.52,0.01,0.0,0
45648,49,1,0,0,29,0.0,0.31,0.1,29,0.11,0.06,0.0,1
45649,20,9,61298,0,11,0.0,1.0,0.0,59,0.27,0.03,0.0,0
45650,49,5,0,0,276,1.0,0.02,0.06,15,0.06,0.07,1.0,1
45651,12,9,45,132,80,0.0,0.99,0.03,200,0.78,0.02,0.0,0
45652,24,7,154,30114,1,1.0,1.0,0.0,255,1.0,0.0,0.0,0
45653,12,9,45,70,177,0.0,1.0,0.0,204,0.8,0.01,0.0,0
45654,49,5,0,0,117,1.0,0.04,0.08,16,0.06,0.07,1.0,1
45655,49,5,0,0,147,1.0,0.07,0.07,11,0.04,0.05,1.0,1
45656,57,5,0,0,52,1.0,0.21,0.12,11,0.04,0.08,1.0,1
45657,60,5,0,0,254,1.0,0.02,0.07,6,0.02,0.08,1.0,1
45658,37,5,0,0,265,1.0,0.02,0.07,6,0.02,0.07,1.0,1
45659,24,9,227,397,6,0.17,1.0,0.0,255,1.0,0.0,0.0,0
45660,24,9,296,5419,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45661,12,9,41,67,233,0.0,1.0,0.01,255,1.0,0.0,0.0,0
45662,24,9,369,1298,13,0.0,1.0,0.0,172,1.0,0.0,0.0,0
45663,24,9,200,237,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45664,24,9,243,458,5,0.0,1.0,0.0,65,1.0,0.0,0.0,0
45665,49,5,0,0,283,1.0,0.06,0.05,5,0.02,0.08,1.0,1
45666,60,5,0,0,10,1.0,0.2,0.3,34,0.13,0.05,1.0,1
45667,66,5,0,0,109,1.0,0.04,0.07,4,0.02,0.07,1.0,1
45668,15,9,1480,0,1,0.0,1.0,0.0,33,1.0,0.0,0.0,1
45669,12,9,46,120,176,0.0,1.0,0.0,229,0.9,0.01,0.0,0
45670,24,9,241,61382,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45671,5,1,0,0,149,0.0,0.08,0.05,9,0.04,0.07,0.0,1
45672,20,5,0,0,13,0.92,0.23,0.31,13,0.05,0.06,1.0,1
45673,49,9,28,0,82,0.0,1.0,0.0,82,0.32,0.02,0.0,1
45674,19,9,1239,2449,1,0.0,1.0,0.0,3,0.02,0.03,0.01,1
45675,15,9,1032,0,496,0.0,1.0,0.0,255,1.0,0.0,0.0,1
45676,24,9,188,525,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45677,60,5,0,0,238,1.0,0.03,0.06,12,0.05,0.07,1.0,1
45678,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45679,49,10,0,0,1,1.0,1.0,0.0,1,0.0,0.96,0.97,1
45680,40,1,0,0,243,0.0,0.02,0.07,6,0.02,0.07,0.0,1
45681,20,9,15876,0,12,0.0,1.0,0.0,74,0.24,0.04,0.0,0
45682,49,5,0,0,289,1.0,0.04,0.06,2,0.01,0.08,1.0,1
45683,24,9,54540,8314,5,0.0,1.0,0.0,12,1.0,0.0,0.0,1
45684,24,9,219,370,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45685,0,4,744,9449,1,0.0,1.0,0.0,18,0.45,0.05,0.12,0
45686,58,5,0,0,110,1.0,0.13,0.05,14,0.05,0.05,1.0,1
45687,18,5,0,0,20,1.0,0.4,0.15,68,0.27,0.02,1.0,1
45688,14,9,8,0,1,0.0,1.0,0.0,86,1.0,0.0,0.0,1
45689,21,5,0,0,299,1.0,0.08,0.05,25,0.1,0.05,1.0,1
45690,26,5,0,0,133,1.0,0.11,0.05,1,0.0,0.06,1.0,1
45691,36,5,0,0,121,1.0,0.05,0.07,6,0.02,0.09,1.0,1
45692,24,6,215,1024,4,0.25,1.0,0.0,255,1.0,0.0,0.01,0
45693,49,5,0,0,79,1.0,0.2,0.06,8,0.03,0.06,1.0,1
45694,24,9,281,269,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45695,14,9,18,0,1,0.0,1.0,0.0,242,1.0,0.0,0.0,1
45696,19,9,1225,2451,1,0.0,1.0,0.0,127,0.5,0.02,0.0,1
45697,24,9,163,3253,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45698,12,9,45,128,81,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45699,15,9,1032,0,449,0.0,1.0,0.0,255,1.0,0.0,0.0,1
45700,49,5,0,0,174,1.0,0.13,0.06,22,0.09,0.06,1.0,1
45701,24,9,190,3726,1,0.0,1.0,0.0,253,0.99,0.01,0.0,0
45702,24,9,256,2255,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45703,24,9,306,1719,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45704,24,9,237,2253,16,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45705,60,9,140,1249,1,0.0,1.0,0.0,1,0.01,0.02,0.0,0
45706,24,9,323,278,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45707,56,5,0,0,280,1.0,0.01,0.05,3,0.01,0.05,1.0,1
45708,24,9,212,1998,20,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45709,49,4,0,0,1,0.0,1.0,0.0,1,0.01,0.56,0.06,1
45710,24,9,351,7546,32,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45711,24,9,237,1481,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45712,17,5,0,0,98,1.0,0.01,0.06,1,0.0,0.05,1.0,1
45713,66,4,0,0,1,0.0,1.0,0.0,1,0.0,0.68,0.0,1
45714,44,9,147,105,1,0.0,1.0,0.0,1,0.0,0.83,0.0,0
45715,20,5,0,0,52,1.0,0.23,0.08,52,0.24,0.02,0.99,1
45716,24,9,297,1808,26,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45717,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45718,54,9,2215,436,1,0.0,1.0,0.0,114,0.7,0.14,0.0,0
45719,38,5,0,0,24,1.0,0.5,0.12,12,0.05,0.07,1.0,1
45720,24,9,209,17035,3,0.33,1.0,0.0,255,1.0,0.0,0.04,0
45721,49,5,0,0,43,1.0,0.16,0.14,11,0.04,0.07,1.0,1
45722,12,9,43,123,80,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45723,43,9,48,48,1,0.0,1.0,0.0,40,1.0,0.0,0.0,0
45724,49,9,105,147,1,0.0,1.0,0.0,86,0.99,0.02,0.0,0
45725,24,9,325,999,23,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45726,24,9,319,494,1,0.0,1.0,0.0,255,1.0,0.0,0.05,0
45727,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45728,54,9,3983,337,1,0.0,1.0,0.0,239,0.96,0.03,0.0,0
45729,20,9,1010,0,1,0.0,1.0,0.0,104,0.33,0.05,0.0,0
45730,54,9,1061,332,1,0.0,1.0,0.0,147,0.56,0.02,0.0,0
45731,24,9,359,304,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45732,24,9,260,2799,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45733,49,9,215,0,1,0.0,1.0,0.0,207,0.84,0.01,0.0,1
45734,20,9,245,0,3,0.0,0.33,1.0,103,0.39,0.04,0.0,0
45735,49,5,0,0,26,1.0,0.42,0.15,21,0.08,0.08,1.0,1
45736,12,9,46,135,78,0.0,1.0,0.0,218,0.85,0.01,0.0,0
45737,24,9,253,1977,1,0.0,1.0,0.0,246,0.96,0.01,0.0,0
45738,24,9,216,498,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45739,12,9,46,136,21,0.0,1.0,0.0,218,0.85,0.01,0.0,0
45740,24,1,0,0,1,0.0,1.0,0.0,126,0.89,0.03,0.0,0
45741,20,9,501760,0,2,0.0,1.0,0.0,107,0.49,0.06,0.01,0
45742,54,9,2399,343,1,0.0,1.0,0.0,142,0.6,0.03,0.01,0
45743,14,9,30,0,7,0.0,0.29,0.29,8,0.03,0.01,0.0,0
45744,24,9,244,12887,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45745,14,9,8,0,1,0.0,1.0,0.0,56,1.0,0.0,0.0,1
45746,24,9,235,7522,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45747,49,5,0,0,211,1.0,0.09,0.05,18,0.07,0.05,1.0,1
45748,12,9,43,109,66,0.0,1.0,0.0,196,0.81,0.01,0.0,0
45749,14,9,18,0,1,0.0,1.0,0.0,114,1.0,0.0,0.0,1
45750,26,5,0,0,147,1.0,0.12,0.05,18,0.07,0.06,1.0,1
45751,49,5,0,0,82,1.0,0.1,0.06,19,0.07,0.05,1.0,1
45752,49,1,0,0,239,0.0,0.05,0.07,13,0.05,0.09,0.0,1
45753,49,5,0,0,213,1.0,0.04,0.07,8,0.03,0.08,1.0,1
45754,41,1,0,0,123,0.0,0.11,0.07,13,0.05,0.07,0.0,1
45755,24,9,215,3543,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45756,24,9,314,1456,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
45757,44,9,147,105,6,0.0,0.33,0.5,2,0.01,0.38,0.0,0
45758,54,9,1508,329,2,0.0,0.5,1.0,187,0.92,0.05,0.0,0
45759,49,5,0,0,117,1.0,0.09,0.06,1,0.0,0.07,1.0,1
45760,33,5,0,0,286,1.0,0.06,0.06,2,0.01,0.07,1.0,1
45761,54,9,881,335,1,0.0,1.0,0.0,179,1.0,0.0,0.0,0
45762,24,9,196,12954,23,0.0,1.0,0.0,255,1.0,0.0,0.0,0
